Date,Price,Open,High,Low,Vol.,Change %
1774,2016-11-23,"1,256.90","1,256.90","1,256.90","1,256.90",0.31K,-1.65%
1775,2016-11-24,"1,185.55","1,189.20","1,190.30","1,179.75",-,-5.68%
1776,2016-11-25,"1,245.50","1,245.50","1,245.50","1,245.50",0.01K,5.06%
1777,2016-11-28,"1,258.60","1,258.60","1,258.60","1,258.60",0.02K,1.05%
1778,2016-11-29,"1,255.50","1,255.50","1,255.50","1,255.50",42.12K,-0.25%
1779,2016-11-30,"1,238.40","1,238.40","1,238.40","1,238.40",7.16K,-1.36%
1780,2016-12-01,"1,233.70","1,233.70","1,233.70","1,233.70",1.59K,-0.38%
1781,2016-12-02,"1,242.40","1,242.40","1,242.40","1,242.40",1.52K,0.71%
1782,2016-12-05,"1,241.70","1,236.70","1,236.70","1,236.70",0.00K,-0.06%
1783,2016-12-06,"1,235.00","1,235.00","1,235.00","1,235.00",0.65K,-0.54%
1784,2016-12-07,"1,250.60","1,250.60","1,250.60","1,250.60",0.18K,1.26%
1785,2016-12-08,"1,246.40","1,246.40","1,246.40","1,246.40",0.32K,-0.34%
1786,2016-12-09,"1,236.00","1,236.00","1,236.00","1,236.00",0.37K,-0.83%
1787,2016-12-12,"1,240.30","1,240.30","1,240.30","1,240.30",0.33K,0.35%
1788,2016-12-13,"1,233.60","1,233.60","1,233.60","1,233.60",0.64K,-0.54%
1789,2016-12-14,"1,238.30","1,238.30","1,238.30","1,238.30",0.01K,0.38%
1790,2016-12-15,"1,213.10","1,213.10","1,213.10","1,213.10",0.00K,-2.04%
1791,2016-12-16,"1,220.90","1,220.90","1,220.90","1,220.90",0.15K,0.64%
1792,2016-12-19,"1,225.90","1,225.90","1,225.90","1,225.90",0.25K,0.41%
1793,2016-12-20,"1,217.00","1,217.00","1,217.00","1,217.00",0.00K,-0.73%
1794,2016-12-21,"1,216.50","1,216.50","1,216.50","1,216.50",0.05K,-0.04%
1795,2016-12-22,"1,213.80","1,213.80","1,213.80","1,213.80",0.10K,-0.22%
1796,2016-12-23,"1,216.80","1,216.80","1,216.80","1,216.80",0.00K,0.25%
1797,2016-12-25,"1,135.00","1,135.00","1,135.00","1,135.00",-,-6.72%
1798,2016-12-26,"1,134.55","1,135.00","1,136.05","1,134.00",-,-0.04%
1799,2016-12-27,"1,221.90","1,221.90","1,221.90","1,221.90",0.00K,7.70%
1800,2016-12-28,"1,224.00","1,224.00","1,224.00","1,224.00",0.21K,0.17%
1801,2016-12-29,"1,241.20","1,241.20","1,241.20","1,241.20",0.95K,1.41%
1802,2016-12-30,"1,234.50","1,239.00","1,239.00","1,239.00",0.00K,-0.54%
1803,2017-01-02,"1,151.05","1,151.00","1,153.25","1,150.00",-,-6.76%
1804,2017-01-03,"1,244.70","1,232.40","1,234.00","1,232.40",0.00K,8.14%
1805,2017-01-04,"1,247.10","1,247.10","1,247.10","1,247.10",0.04K,0.19%
1806,2017-01-05,"1,262.10","1,262.10","1,262.10","1,262.10",0.01K,1.20%
1807,2017-01-06,"1,255.70","1,256.00","1,256.00","1,256.00",0.01K,-0.51%
1808,2017-01-09,"1,267.60","1,262.80","1,262.80","1,262.80",0.00K,0.95%
1809,2017-01-10,"1,268.50","1,268.50","1,268.50","1,268.50",0.00K,0.07%
1810,2017-01-11,"1,280.00","1,280.00","1,280.00","1,280.00",0.02K,0.91%
1811,2017-01-12,"1,283.30","1,283.30","1,283.30","1,283.30",0.11K,0.26%
1812,2017-01-13,"1,281.30","1,281.30","1,281.30","1,281.30",0.02K,-0.16%
1813,2017-01-15,"1,203.35","1,197.30","1,205.05","1,197.30",-,-6.08%
1814,2017-01-16,"1,202.85","1,203.25","1,208.45","1,200.00",-,-0.04%
1815,2017-01-17,"1,297.40","1,297.40","1,297.40","1,297.40",0.08K,7.86%
1816,2017-01-18,"1,295.70","1,295.70","1,295.70","1,295.70",0.11K,-0.13%
1817,2017-01-19,"1,285.50","1,284.00","1,284.00","1,284.00",0.00K,-0.79%
1818,2017-01-20,"1,289.20","1,289.20","1,289.20","1,289.20",0.04K,0.29%
1819,2017-01-23,"1,298.90","1,298.90","1,298.90","1,298.90",0.02K,0.75%
1820,2017-01-24,"1,294.10","1,299.60","1,299.60","1,295.40",0.01K,-0.37%
1821,2017-01-25,"1,281.10","1,281.10","1,281.10","1,281.10",0.40K,-1.00%
1822,2017-01-26,"1,272.90","1,275.10","1,275.10","1,275.10",0.01K,-0.64%
1823,2017-01-27,"1,271.70","1,271.70","1,271.70","1,271.70",0.02K,-0.09%
1824,2017-01-30,"1,276.40","1,276.40","1,276.40","1,276.40",50.50K,0.37%
1825,2017-01-31,"1,291.80","1,291.80","1,291.80","1,291.80",3.21K,1.21%
1826,2017-02-01,"1,289.50","1,289.00","1,291.00","1,289.00",0.00K,-0.18%
1827,2017-02-02,"1,300.60","1,300.60","1,300.60","1,300.60",1.51K,0.86%
1828,2017-02-03,"1,302.20","1,302.20","1,302.20","1,302.20",0.87K,0.12%
1829,2017-02-06,"1,313.30","1,313.30","1,313.30","1,313.30",0.91K,0.85%
1830,2017-02-07,"1,316.40","1,314.10","1,314.10","1,314.10",0.00K,0.24%
1831,2017-02-08,"1,318.30","1,323.90","1,323.90","1,323.90",0.00K,0.14%
1832,2017-02-09,"1,315.40","1,315.40","1,315.40","1,315.40",0.89K,-0.22%
1833,2017-02-10,"1,314.50","1,319.00","1,319.00","1,319.00",0.00K,-0.07%
1834,2017-02-13,"1,304.90","1,304.90","1,304.90","1,304.90",0.40K,-0.73%
1835,2017-02-14,"1,304.90","1,304.90","1,304.90","1,304.90",0.16K,0.00%
1836,2017-02-15,"1,314.20","1,314.20","1,314.20","1,314.20",0.18K,0.71%
1837,2017-02-16,"1,322.70","1,322.70","1,322.70","1,322.70",0.00K,0.65%
1838,2017-02-17,"1,319.40","1,319.40","1,319.40","1,319.40",0.30K,-0.25%
1839,2017-02-19,"1,237.30","1,236.00","1,239.25","1,236.00",-,-6.22%
1840,2017-02-20,"1,238.20","1,237.25","1,240.15","1,233.50",-,0.07%
1841,2017-02-21,"1,319.20","1,319.20","1,319.20","1,319.20",0.00K,6.54%
1842,2017-02-22,"1,313.30","1,313.30","1,313.30","1,313.30",0.00K,-0.45%
1843,2017-02-23,"1,331.70","1,331.70","1,331.70","1,331.70",0.03K,1.40%
1844,2017-02-24,"1,338.40","1,338.40","1,338.40","1,338.40",0.09K,0.50%
1845,2017-02-27,"1,339.10","1,339.10","1,339.10","1,339.10",0.54K,0.05%
1846,2017-02-28,"1,334.30","1,334.30","1,334.30","1,334.30",0.72K,-0.36%
1847,2017-03-01,"1,331.10","1,331.10","1,331.10","1,331.10",0.14K,-0.24%
1848,2017-03-02,"1,313.90","1,313.90","1,313.90","1,313.90",0.08K,-1.29%
1849,2017-03-03,"1,308.80","1,308.80","1,308.80","1,308.80",0.12K,-0.39%
1850,2017-03-06,"1,307.30","1,307.30","1,307.30","1,307.30",0.03K,-0.11%
1851,2017-03-07,"1,297.70","1,307.60","1,307.60","1,307.50",0.03K,-0.73%
1852,2017-03-08,"1,291.90","1,291.90","1,291.90","1,291.90",0.02K,-0.45%
1853,2017-03-09,"1,285.70","1,285.70","1,285.70","1,285.70",0.04K,-0.48%
1854,2017-03-10,"1,284.00","1,284.00","1,284.00","1,284.00",0.00K,-0.13%
1855,2017-03-13,"1,286.60","1,294.00","1,294.00","1,294.00",0.02K,0.20%
1856,2017-03-14,"1,286.30","1,286.30","1,286.30","1,286.30",0.02K,-0.02%
1857,2017-03-15,"1,284.30","1,284.30","1,284.30","1,284.30",0.04K,-0.16%
1858,2017-03-16,"1,310.70","1,310.70","1,310.70","1,310.70",0.05K,2.06%
1859,2017-03-17,"1,313.60","1,313.60","1,313.60","1,313.60",0.03K,0.22%
1860,2017-03-20,"1,317.20","1,317.20","1,317.20","1,317.20",0.02K,0.27%
1861,2017-03-21,"1,329.00","1,316.50","1,316.50","1,316.50",0.00K,0.90%
1862,2017-03-22,"1,331.50","1,331.50","1,331.50","1,331.50",0.00K,0.19%
1863,2017-03-23,"1,328.50","1,328.50","1,328.50","1,328.50",0.02K,-0.23%
1864,2017-03-24,"1,330.40","1,330.40","1,330.40","1,330.40",0.00K,0.14%
1865,2017-03-27,"1,337.40","1,337.40","1,337.40","1,337.40",0.07K,0.53%
1866,2017-03-28,"1,337.50","1,338.70","1,338.70","1,338.70",0.00K,0.01%
1867,2017-03-29,"1,335.50","1,335.50","1,335.50","1,335.50",0.04K,-0.15%
1868,2017-03-30,"1,326.70","1,344.00","1,344.00","1,341.30",0.00K,-0.66%
1869,2017-03-31,"1,329.80","1,339.00","1,339.00","1,339.00",0.00K,0.23%
1870,2017-04-03,"1,332.70","1,332.70","1,332.70","1,332.70",1.16K,0.22%
1871,2017-04-04,"1,336.80","1,333.10","1,333.10","1,333.10",0.00K,0.31%
1872,2017-04-05,"1,327.50","1,327.50","1,327.50","1,327.50",0.91K,-0.70%
1873,2017-04-06,"1,332.40","1,332.40","1,332.40","1,332.40",0.00K,0.37%
1874,2017-04-07,"1,336.80","1,336.80","1,336.80","1,336.80",0.00K,0.33%
1875,2017-04-10,"1,333.30","1,333.30","1,333.30","1,333.30",0.18K,-0.26%
1876,2017-04-11,"1,353.40","1,353.40","1,353.40","1,353.40",0.40K,1.51%
1877,2017-04-12,"1,357.30","1,357.30","1,357.30","1,357.30",0.00K,0.29%
1878,2017-04-13,"1,366.70","1,366.70","1,366.70","1,366.70",0.92K,0.69%
1879,2017-04-14,"1,289.65","1,289.65","1,289.65","1,289.65",-,-5.64%
1880,2017-04-17,"1,369.80","1,369.80","1,369.80","1,369.80",0.07K,6.21%
1881,2017-04-18,"1,370.90","1,370.90","1,370.90","1,370.90",0.00K,0.08%
1882,2017-04-19,"1,360.50","1,360.50","1,360.50","1,360.50",0.19K,-0.76%
1883,2017-04-20,"1,361.70","1,361.70","1,361.70","1,361.70",0.13K,0.09%
1884,2017-04-21,"1,367.00","1,359.80","1,378.00","1,359.80",0.00K,0.39%
1885,2017-04-24,"1,355.80","1,355.80","1,355.80","1,355.80",0.61K,-0.82%
1886,2017-04-25,"1,346.00","1,346.00","1,346.00","1,346.00",0.36K,-0.72%
1887,2017-04-26,"1,343.00","1,343.00","1,343.00","1,343.00",0.10K,-0.22%
1888,2017-04-27,"1,344.70","1,344.70","1,344.70","1,344.70",0.21K,0.13%
1889,2017-04-28,"1,347.10","1,347.10","1,347.10","1,347.10",0.09K,0.18%
1890,2017-05-01,"1,334.60","1,334.60","1,334.60","1,334.60",0.03K,-0.93%
1891,2017-05-02,"1,336.10","1,336.10","1,336.10","1,336.10",0.09K,0.11%
1892,2017-05-03,"1,327.60","1,326.90","1,326.90","1,326.90",0.00K,-0.64%
1893,2017-05-04,"1,307.40","1,312.10","1,312.10","1,312.10",0.00K,-1.52%
1894,2017-05-05,"1,305.80","1,305.80","1,305.80","1,305.80",0.02K,-0.12%
1895,2017-05-08,"1,306.10","1,306.10","1,306.10","1,306.10",0.04K,0.02%
1896,2017-05-09,"1,295.10","1,306.10","1,306.10","1,303.20",0.01K,-0.84%
1897,2017-05-10,"1,297.60","1,305.00","1,305.20","1,305.00",0.01K,0.19%
1898,2017-05-11,"1,302.90","1,302.90","1,302.90","1,302.90",0.01K,0.41%
1899,2017-05-12,"1,305.70","1,305.70","1,305.70","1,305.70",0.03K,0.21%
1900,2017-05-15,"1,308.00","1,307.50","1,308.00","1,307.50",0.00K,0.18%
1901,2017-05-16,"1,314.40","1,312.70","1,312.70","1,312.70",0.00K,0.49%
1902,2017-05-17,"1,336.20","1,336.20","1,336.20","1,336.20",0.03K,1.66%
1903,2017-05-18,"1,329.20","1,339.80","1,340.00","1,339.80",0.04K,-0.52%
1904,2017-05-19,"1,329.90","1,329.90","1,329.90","1,329.90",0.01K,0.05%
1905,2017-05-22,"1,338.00","1,338.00","1,338.00","1,338.00",0.01K,0.61%
1906,2017-05-23,"1,332.10","1,332.10","1,332.10","1,332.10",0.02K,-0.44%
1907,2017-05-24,"1,329.70","1,329.70","1,329.70","1,329.70",0.01K,-0.18%
1908,2017-05-25,"1,333.30","1,333.30","1,333.30","1,333.30",0.01K,0.27%
1909,2017-05-26,"1,344.80","1,344.80","1,344.80","1,344.80",0.00K,0.86%
1910,2017-05-28,"1,268.22","1,266.31","1,269.02","1,266.31",-,-5.69%
1911,2017-05-29,"1,266.69","1,268.02","1,268.60","1,264.96",-,-0.12%
1912,2017-05-30,"1,339.10","1,339.10","1,339.10","1,339.10",129.82K,5.72%
1913,2017-05-31,"1,348.50","1,348.50","1,348.50","1,348.50",2.71K,0.70%
1914,2017-06-01,"1,343.20","1,343.20","1,343.20","1,343.20",0.83K,-0.39%
1915,2017-06-02,"1,353.10","1,353.10","1,353.10","1,353.10",1.73K,0.74%
1916,2017-06-05,"1,355.60","1,355.60","1,355.60","1,355.60",0.43K,0.18%
1917,2017-06-06,"1,370.00","1,370.00","1,370.00","1,370.00",0.94K,1.06%
1918,2017-06-07,"1,365.60","1,365.60","1,365.60","1,365.60",0.64K,-0.32%
1919,2017-06-08,"1,351.90","1,351.90","1,351.90","1,351.90",0.32K,-1.00%
1920,2017-06-09,"1,343.90","1,343.90","1,343.90","1,343.90",0.00K,-0.59%
1921,2017-06-12,"1,341.50","1,341.50","1,341.50","1,341.50",0.26K,-0.18%
1922,2017-06-13,"1,341.20","1,342.80","1,342.80","1,342.80",0.00K,-0.02%
1923,2017-06-14,"1,348.20","1,348.20","1,348.20","1,348.20",0.34K,0.52%
1924,2017-06-15,"1,326.80","1,326.80","1,326.80","1,326.80",0.74K,-1.59%
1925,2017-06-16,"1,328.50","1,328.50","1,328.50","1,328.50",0.03K,0.13%
1926,2017-06-19,"1,318.80","1,318.80","1,318.80","1,318.80",0.11K,-0.73%
1927,2017-06-20,"1,315.20","1,315.20","1,315.20","1,315.20",0.08K,-0.27%
1928,2017-06-21,"1,317.10","1,317.10","1,317.10","1,317.10",0.01K,0.14%
1929,2017-06-22,"1,320.40","1,320.40","1,320.40","1,320.40",0.16K,0.25%
1930,2017-06-23,"1,327.70","1,327.70","1,327.70","1,327.70",0.00K,0.55%
1931,2017-06-26,"1,317.70","1,317.70","1,317.70","1,317.70",0.19K,-0.75%
1932,2017-06-27,"1,318.40","1,318.40","1,318.40","1,318.40",0.11K,0.05%
1933,2017-06-28,"1,320.80","1,320.80","1,320.80","1,320.80",0.01K,0.18%
1934,2017-06-29,"1,317.70","1,322.80","1,322.80","1,313.70",0.00K,-0.23%
1935,2017-06-30,"1,314.00","1,314.00","1,314.00","1,314.00",0.04K,-0.28%
1936,2017-07-03,"1,290.90","1,289.90","1,289.90","1,289.00",0.02K,-1.76%
1937,2017-07-04,"1,227.55","1,224.30","1,228.03","1,221.49",-,-4.91%
1938,2017-07-05,"1,293.90","1,293.90","1,293.90","1,293.90",0.00K,5.41%
1939,2017-07-06,"1,296.70","1,296.70","1,296.70","1,296.70",0.00K,0.22%
1940,2017-07-07,"1,282.40","1,282.30","1,282.30","1,282.30",0.00K,-1.10%
1941,2017-07-10,"1,286.00","1,286.00","1,286.00","1,286.00",0.03K,0.28%
1942,2017-07-11,"1,287.70","1,287.70","1,287.70","1,287.70",0.01K,0.13%
1943,2017-07-12,"1,291.20","1,291.20","1,291.20","1,291.20",0.01K,0.27%
1944,2017-07-13,"1,288.50","1,288.50","1,288.50","1,288.50",0.01K,-0.21%
1945,2017-07-14,"1,298.80","1,289.00","1,289.00","1,289.00",0.00K,0.80%
1946,2017-07-17,"1,305.40","1,305.40","1,305.40","1,305.40",0.01K,0.51%
1947,2017-07-18,"1,313.50","1,313.50","1,313.50","1,313.50",0.03K,0.62%
1948,2017-07-19,"1,313.70","1,313.70","1,313.70","1,313.70",0.00K,0.02%
1949,2017-07-20,"1,317.10","1,317.10","1,317.10","1,317.10",0.01K,0.26%
1950,2017-07-21,"1,325.90","1,325.90","1,325.90","1,325.90",0.02K,0.67%
1951,2017-07-24,"1,325.40","1,323.60","1,323.60","1,323.60",0.00K,-0.04%
1952,2017-07-25,"1,323.20","1,323.20","1,323.20","1,323.20",0.02K,-0.17%
1953,2017-07-26,"1,322.40","1,322.40","1,322.40","1,322.40",0.00K,-0.06%
1954,2017-07-27,"1,333.70","1,333.70","1,333.70","1,333.70",0.05K,0.85%
1955,2017-07-28,"1,342.60","1,342.60","1,342.60","1,342.60",64.18K,0.67%
1956,2017-07-31,"1,340.70","1,340.70","1,340.70","1,340.70",7.78K,-0.14%
1957,2017-08-01,"1,346.30","1,346.30","1,346.30","1,346.30",1.06K,0.42%
1958,2017-08-02,"1,345.50","1,345.50","1,345.50","1,345.50",0.39K,-0.06%
1959,2017-08-03,"1,341.60","1,341.60","1,341.60","1,341.60",0.00K,-0.29%
1960,2017-08-04,"1,331.70","1,331.70","1,331.70","1,331.70",0.52K,-0.74%
1961,2017-08-07,"1,332.00","1,326.40","1,326.40","1,326.40",0.00K,0.02%
1962,2017-08-08,"1,330.40","1,330.40","1,330.40","1,330.40",0.56K,-0.12%
1963,2017-08-09,"1,347.00","1,347.00","1,347.00","1,347.00",0.57K,1.25%
1964,2017-08-10,"1,357.80","1,357.80","1,357.80","1,357.80",0.61K,0.80%
1965,2017-08-11,"1,361.40","1,361.40","1,361.40","1,361.40",0.14K,0.27%
1966,2017-08-14,"1,358.10","1,358.10","1,358.10","1,358.10",0.34K,-0.24%
1967,2017-08-15,"1,347.50","1,347.50","1,347.50","1,347.50",0.19K,-0.78%
1968,2017-08-16,"1,350.80","1,350.80","1,350.80","1,350.80",0.11K,0.24%
1969,2017-08-17,"1,359.90","1,359.90","1,359.90","1,359.90",0.04K,0.67%
1970,2017-08-18,"1,358.80","1,362.70","1,372.50","1,362.70",0.00K,-0.08%
1971,2017-08-21,"1,364.10","1,364.10","1,364.10","1,364.10",0.02K,0.39%
1972,2017-08-22,"1,358.60","1,358.60","1,358.60","1,358.60",0.10K,-0.40%
1973,2017-08-23,"1,361.70","1,361.70","1,361.70","1,361.70",0.25K,0.23%
1974,2017-08-24,"1,358.90","1,358.90","1,358.90","1,358.90",0.55K,-0.21%
1975,2017-08-25,"1,364.80","1,364.80","1,364.80","1,364.80",0.28K,0.43%
1976,2017-08-28,"1,382.60","1,381.90","1,381.90","1,381.90",0.00K,1.30%
1977,2017-08-29,"1,385.70","1,385.70","1,385.70","1,385.70",0.30K,0.22%
1978,2017-08-30,"1,380.90","1,380.90","1,380.90","1,380.90",0.37K,-0.35%
1979,2017-08-31,"1,388.50","1,389.50","1,393.70","1,389.50",0.00K,0.55%
1980,2017-09-01,"1,397.10","1,397.10","1,397.10","1,397.10",0.04K,0.62%
1981,2017-09-03,"1,341.22","1,340.54","1,342.07","1,338.96",-,-4.00%
1982,2017-09-04,"1,338.08","1,341.21","1,344.59","1,337.01",-,-0.23%
1983,2017-09-05,"1,411.20","1,411.20","1,411.20","1,411.20",0.01K,5.46%
1984,2017-09-06,"1,405.90","1,405.90","1,405.90","1,405.90",0.08K,-0.38%
1985,2017-09-07,"1,418.00","1,418.00","1,418.00","1,418.00",0.03K,0.86%
1986,2017-09-08,"1,419.30","1,419.30","1,419.30","1,419.30",0.04K,0.09%
1987,2017-09-11,"1,404.10","1,404.10","1,404.10","1,404.10",0.00K,-1.07%
1988,2017-09-12,"1,401.80","1,406.60","1,406.60","1,406.60",0.03K,-0.16%
1989,2017-09-13,"1,396.70","1,396.70","1,396.70","1,396.70",0.08K,-0.36%
1990,2017-09-14,"1,399.20","1,399.20","1,399.20","1,399.20",0.32K,0.18%
1991,2017-09-15,"1,395.10","1,395.10","1,395.10","1,395.10",0.02K,-0.29%
1992,2017-09-18,"1,380.30","1,380.30","1,380.30","1,380.30",0.00K,-1.06%
1993,2017-09-19,"1,382.60","1,382.60","1,382.60","1,382.60",0.05K,0.17%
1994,2017-09-20,"1,388.30","1,388.30","1,388.30","1,388.30",0.01K,0.41%
1995,2017-09-21,"1,366.70","1,367.30","1,367.30","1,367.30",0.00K,-1.56%
1996,2017-09-22,"1,369.40","1,369.40","1,369.40","1,369.40",0.21K,0.20%
1997,2017-09-25,"1,383.50","1,382.00","1,382.00","1,382.00",0.00K,1.03%
1998,2017-09-26,"1,374.10","1,374.10","1,374.10","1,374.10",0.04K,-0.68%
1999,2017-09-27,"1,360.70","1,360.70","1,360.70","1,360.70",0.02K,-0.98%
2000,2017-09-28,"1,361.30","1,361.30","1,361.30","1,361.30",0.05K,0.04%
2001,2017-09-29,"1,357.60","1,357.60","1,357.60","1,357.60",0.49K,-0.27%
2002,2017-10-02,"1,350.10","1,350.10","1,350.10","1,350.10",0.14K,-0.55%
2003,2017-10-03,"1,348.80","1,353.30","1,353.30","1,353.30",0.00K,-0.10%
2004,2017-10-04,"1,351.00","1,351.00","1,351.00","1,351.00",0.22K,0.16%
2005,2017-10-05,"1,348.30","1,348.30","1,348.30","1,348.30",0.04K,-0.20%
2006,2017-10-06,"1,350.00","1,350.00","1,350.00","1,350.00",0.05K,0.13%
2007,2017-10-09,"1,360.40","1,362.00","1,362.00","1,362.00",0.00K,0.77%
2008,2017-10-10,"1,369.40","1,374.70","1,374.70","1,374.70",0.00K,0.66%
2009,2017-10-11,"1,364.50","1,364.50","1,364.50","1,364.50",0.02K,-0.36%
2010,2017-10-12,"1,372.30","1,372.30","1,372.30","1,372.30",0.01K,0.57%
2011,2017-10-13,"1,380.40","1,372.00","1,372.00","1,372.00",0.00K,0.59%
2012,2017-10-16,"1,379.70","1,382.00","1,382.00","1,382.00",0.01K,-0.05%
2013,2017-10-17,"1,362.50","1,362.50","1,362.50","1,362.50",0.57K,-1.25%
2014,2017-10-18,"1,359.30","1,359.30","1,359.30","1,359.30",0.16K,-0.23%
2015,2017-10-19,"1,365.90","1,365.90","1,365.90","1,365.90",0.13K,0.49%
2016,2017-10-20,"1,356.20","1,356.20","1,356.20","1,356.20",0.30K,-0.71%
2017,2017-10-23,"1,356.90","1,356.90","1,356.90","1,356.90",0.12K,0.05%
2018,2017-10-24,"1,354.20","1,354.20","1,354.20","1,354.20",0.11K,-0.20%
2019,2017-10-25,"1,355.50","1,355.50","1,355.50","1,355.50",0.11K,0.10%
2020,2017-10-26,"1,346.50","1,346.50","1,346.50","1,346.50",0.04K,-0.66%
2021,2017-10-27,"1,349.10","1,351.70","1,351.70","1,351.70",0.00K,0.19%
2022,2017-10-30,"1,354.90","1,354.90","1,354.90","1,354.90",0.22K,0.43%
2023,2017-10-31,"1,347.70","1,347.70","1,347.70","1,347.70",0.24K,-0.53%
2024,2017-11-01,"1,354.60","1,354.60","1,354.60","1,354.60",0.08K,0.51%
2025,2017-11-02,"1,355.40","1,355.40","1,355.40","1,355.40",0.07K,0.06%
2026,2017-11-03,"1,346.90","1,346.90","1,346.90","1,346.90",0.08K,-0.63%
2027,2017-11-06,"1,359.70","1,359.70","1,359.70","1,359.70",0.13K,0.95%
2028,2017-11-07,"1,353.90","1,353.90","1,353.90","1,353.90",0.01K,-0.43%
2029,2017-11-08,"1,362.30","1,362.30","1,362.30","1,362.30",0.02K,0.62%
2030,2017-11-09,"1,366.80","1,366.80","1,366.80","1,366.80",0.02K,0.33%
2031,2017-11-10,"1,354.50","1,354.50","1,354.50","1,354.50",0.10K,-0.90%
2032,2017-11-13,"1,360.40","1,360.40","1,360.40","1,360.40",0.02K,0.44%
2033,2017-11-14,"1,364.20","1,364.20","1,364.20","1,364.20",0.00K,0.28%
2034,2017-11-15,"1,358.70","1,358.70","1,358.70","1,358.70",0.01K,-0.40%
2035,2017-11-16,"1,359.40","1,359.40","1,359.40","1,359.40",0.04K,0.05%
2036,2017-11-17,"1,378.00","1,378.00","1,378.00","1,378.00",0.00K,1.37%
2037,2017-11-20,"1,357.60","1,357.60","1,357.60","1,357.60",0.00K,-1.48%
2038,2017-11-21,"1,364.80","1,364.80","1,364.80","1,364.80",0.02K,0.53%
2039,2017-11-22,"1,376.40","1,376.40","1,376.40","1,376.40",0.03K,0.85%
2040,2017-11-23,"1,291.66","1,291.19","1,293.87","1,287.65",-,-6.16%
2041,2017-11-24,"1,371.60","1,371.60","1,371.60","1,371.60",0.01K,6.19%
2042,2017-11-27,"1,378.70","1,378.70","1,378.70","1,378.70",0.00K,0.52%
2043,2017-11-28,"1,379.00","1,379.00","1,379.00","1,379.00",4.06K,0.02%
2044,2017-11-29,"1,366.40","1,382.00","1,382.00","1,382.00",0.01K,-0.91%
2045,2017-11-30,"1,357.30","1,357.30","1,357.30","1,357.30",3.05K,-0.67%
2046,2017-12-01,"1,362.80","1,362.80","1,362.80","1,362.80",0.82K,0.41%
2047,2017-12-04,"1,358.00","1,358.00","1,358.00","1,358.00",0.85K,-0.35%
2048,2017-12-05,"1,345.10","1,345.10","1,345.10","1,345.10",1.50K,-0.95%
2049,2017-12-06,"1,346.20","1,346.20","1,346.20","1,346.20",0.37K,0.08%
2050,2017-12-07,"1,333.00","1,327.60","1,327.60","1,327.60",0.01K,-0.98%
2051,2017-12-08,"1,328.10","1,330.50","1,330.50","1,330.50",0.00K,-0.37%
2052,2017-12-11,"1,326.80","1,326.80","1,326.80","1,326.80",0.15K,-0.10%
2053,2017-12-12,"1,321.90","1,321.90","1,321.90","1,321.90",0.06K,-0.37%
2054,2017-12-13,"1,328.70","1,328.70","1,328.70","1,328.70",0.35K,0.51%
2055,2017-12-14,"1,337.20","1,342.00","1,342.00","1,334.00",0.00K,0.64%
2056,2017-12-15,"1,337.40","1,337.40","1,337.40","1,337.40",0.58K,0.01%
2057,2017-12-18,"1,345.60","1,345.60","1,345.60","1,345.60",0.05K,0.61%
2058,2017-12-19,"1,344.80","1,344.80","1,344.80","1,344.80",0.33K,-0.06%
2059,2017-12-20,"1,350.40","1,350.40","1,350.40","1,350.40",0.06K,0.42%
2060,2017-12-21,"1,351.30","1,351.30","1,351.30","1,351.30",0.23K,0.07%
2061,2017-12-22,"1,359.80","1,353.70","1,354.30","1,353.70",0.00K,0.63%
2062,2017-12-25,"1,277.90","1,278.90","1,279.50","1,277.90",-,-6.02%
2063,2017-12-26,"1,368.50","1,368.50","1,368.50","1,368.50",0.08K,7.09%
2064,2017-12-27,"1,372.30","1,372.30","1,372.30","1,372.30",0.07K,0.28%
2065,2017-12-28,"1,379.40","1,372.10","1,372.10","1,372.00",0.01K,0.52%
2066,2017-12-29,"1,391.90","1,391.90","1,391.90","1,391.90",0.07K,0.91%
2067,2018-01-01,"1,308.70","1,305.80","1,309.70","1,304.60",-,-5.98%
2068,2018-01-02,"1,400.10","1,400.10","1,400.10","1,400.10",0.00K,6.98%
2069,2018-01-03,"1,404.00","1,399.00","1,399.00","1,399.00",0.00K,0.28%
2070,2018-01-04,"1,407.30","1,407.30","1,407.30","1,407.30",0.00K,0.24%
2071,2018-01-05,"1,408.30","1,408.30","1,408.30","1,408.30",0.00K,0.07%
2072,2018-01-08,"1,407.40","1,407.40","1,407.40","1,407.40",0.04K,-0.06%
2073,2018-01-09,"1,401.30","1,398.00","1,398.00","1,398.00",0.00K,-0.43%
2074,2018-01-10,"1,408.30","1,408.30","1,408.30","1,408.30",0.00K,0.50%
2075,2018-01-11,"1,411.40","1,411.40","1,411.40","1,411.40",0.01K,0.22%
2076,2018-01-12,"1,425.70","1,425.70","1,425.70","1,425.70",0.01K,1.01%
2077,2018-01-14,"1,337.40","1,337.70","1,338.60","1,336.40",-,-6.19%
2078,2018-01-15,"1,341.80","1,337.30","1,344.90","1,337.00",-,0.33%
2079,2018-01-16,"1,428.10","1,428.10","1,428.10","1,428.10",0.01K,6.43%
2080,2018-01-17,"1,431.00","1,431.00","1,431.00","1,431.00",0.03K,0.20%
2081,2018-01-18,"1,419.00","1,419.00","1,419.00","1,419.00",0.21K,-0.84%
