DATADATE,VALUE
1059,2014-03-24,712.0
1060,2014-03-25,711.0
1061,2014-03-26,711.0
1062,2014-03-27,709.0
1063,2014-03-28,705.0
1064,2014-03-31,700.0
1065,2014-04-01,694.0
1066,2014-04-02,691.0
1067,2014-04-03,688.0
1068,2014-04-04,696.0
1069,2014-04-07,696.0
1070,2014-04-08,691.0
1071,2014-04-09,693.0
1072,2014-04-10,692.0
1073,2014-04-11,693.0
1074,2014-04-14,690.0
1075,2014-04-15,693.0
1076,2014-04-16,686.0
1077,2014-04-17,677.0
1078,2014-04-22,673.0
1079,2014-04-23,666.0
1080,2014-04-24,656.0
1081,2014-04-25,666.0
1082,2014-04-28,655.0
1083,2014-04-29,651.0
1084,2014-04-30,648.0
1085,2014-05-01,644.0
1086,2014-05-02,647.0
1087,2014-05-05,648.0
1088,2014-05-06,648.0
1089,2014-05-07,655.0
1090,2014-05-08,665.0
1091,2014-05-09,664.0
1092,2014-05-12,661.0
1093,2014-05-13,658.0
1094,2014-05-14,657.0
1095,2014-05-15,656.0
1096,2014-05-16,652.0
1097,2014-05-19,649.0
1098,2014-05-20,651.0
1099,2014-05-21,669.0
1100,2014-05-22,684.0
1101,2014-05-23,691.0
1102,2014-05-27,682.0
1103,2014-05-28,674.0
1104,2014-05-29,667.0
1105,2014-05-30,657.0
1106,2014-06-02,651.0
1107,2014-06-03,641.0
1108,2014-06-04,635.0
1109,2014-06-05,630.0
1110,2014-06-06,635.0
1111,2014-06-09,636.0
1112,2014-06-10,636.0
1113,2014-06-11,637.0
1114,2014-06-12,635.0
1115,2014-06-13,641.0
1116,2014-06-16,641.0
1117,2014-06-17,650.0
1118,2014-06-18,672.0
1119,2014-06-19,712.0
1120,2014-06-20,715.0
1121,2014-06-23,717.0
1122,2014-06-24,717.0
1123,2014-06-25,717.0
1124,2014-06-26,723.0
1125,2014-06-27,721.0
1126,2014-06-30,724.0
1127,2014-07-01,728.0
1128,2014-07-02,747.0
1129,2014-07-03,750.0
1130,2014-07-04,741.0
1131,2014-07-07,736.0
1132,2014-07-08,739.0
1133,2014-07-09,752.0
1134,2014-07-10,774.0
1135,2014-07-11,786.0
1136,2014-07-14,796.0
1137,2014-07-15,820.0
1138,2014-07-16,884.0
1139,2014-07-17,896.0
1140,2014-07-18,906.0
1141,2014-07-21,918.0
1142,2014-07-22,955.0
1143,2014-07-23,946.0
1144,2014-07-24,931.0
1145,2014-07-25,891.0
1146,2014-07-28,862.0
1147,2014-07-29,848.0
1148,2014-07-30,842.0
1149,2014-07-31,833.0
1150,2014-08-01,826.0
1151,2014-08-04,815.0
1152,2014-08-05,800.0
1153,2014-08-06,794.0
1154,2014-08-07,811.0
1155,2014-08-08,807.0
1156,2014-08-11,793.0
1157,2014-08-12,762.0
1158,2014-08-13,753.0
1159,2014-08-14,748.0
1160,2014-08-15,747.0
1161,2014-08-18,749.0
1162,2014-08-19,759.0
1163,2014-08-20,768.0
1164,2014-08-21,761.0
1165,2014-08-22,759.0
1166,2014-08-26,742.0
1167,2014-08-27,735.0
1168,2014-08-28,722.0
1169,2014-08-29,699.0
1170,2014-09-01,693.0
1171,2014-09-02,687.0
1172,2014-09-03,682.0
1173,2014-09-04,677.0
1174,2014-09-05,674.0
1175,2014-09-08,665.0
1176,2014-09-09,660.0
1177,2014-09-10,652.0
1178,2014-09-11,645.0
1179,2014-09-12,640.0
1180,2014-09-15,635.0
1181,2014-09-16,630.0
1182,2014-09-17,625.0
1183,2014-09-18,615.0
1184,2014-09-19,612.0
1185,2014-09-22,607.0
1186,2014-09-23,604.0
1187,2014-09-24,605.0
1188,2014-09-25,608.0
1189,2014-09-26,611.0
1190,2014-09-29,613.0
1191,2014-09-30,623.0
1192,2014-10-01,639.0
1193,2014-10-02,639.0
1194,2014-10-03,645.0
1195,2014-10-06,649.0
1196,2014-10-07,657.0
1197,2014-10-08,664.0
1198,2014-10-09,674.0
1199,2014-10-10,678.0
1200,2014-10-13,683.0
1201,2014-10-14,689.0
1202,2014-10-15,694.0
1203,2014-10-16,698.0
1204,2014-10-17,700.0
1205,2014-10-20,702.0
1206,2014-10-21,703.0
1207,2014-10-22,699.0
1208,2014-10-23,699.0
1209,2014-10-24,716.0
1210,2014-10-27,735.0
1211,2014-10-28,754.0
1212,2014-10-29,777.0
1213,2014-10-30,795.0
1214,2014-10-31,809.0
1215,2014-11-03,813.0
1216,2014-11-04,820.0
1217,2014-11-05,825.0
1218,2014-11-06,833.0
1219,2014-11-07,839.0
1220,2014-11-10,839.0
1221,2014-11-11,835.0
1222,2014-11-12,843.0
1223,2014-11-13,865.0
1224,2014-11-14,871.0
1225,2014-11-17,909.0
1226,2014-11-18,937.0
1227,2014-11-19,964.0
1228,2014-11-20,973.0
1229,2014-11-21,975.0
1230,2014-11-24,960.0
1231,2014-11-25,947.0
1232,2014-11-26,939.0
1233,2014-11-27,893.0
1234,2014-11-28,866.0
1235,2014-12-02,833.0
1236,2014-12-03,826.0
1237,2014-12-04,818.0
1238,2014-12-05,815.0
1239,2014-12-08,818.0
1240,2014-12-09,824.0
1241,2014-12-10,835.0
1242,2014-12-11,842.0
1243,2014-12-12,857.0
1244,2014-12-15,871.0
1245,2014-12-16,886.0
1246,2014-12-17,888.0
1247,2014-12-18,881.0
1248,2014-12-19,877.0
1249,2014-12-22,872.0
1250,2014-12-23,862.0
1251,2014-12-24,862.0
1252,2015-01-02,885.0
1253,2015-01-05,884.0
1254,2015-01-06,884.0
1255,2015-01-07,884.0
1256,2015-01-08,895.0
1257,2015-01-09,905.0
1258,2015-01-12,914.0
1259,2015-01-13,933.0
1260,2015-01-14,937.0
1261,2015-01-15,942.0
1262,2015-01-16,950.0
1263,2015-01-19,948.0
1264,2015-01-20,953.0
1265,2015-01-21,946.0
1266,2015-01-22,934.0
1267,2015-01-23,917.0
1268,2015-01-26,889.0
1269,2015-01-27,878.0
1270,2015-01-28,870.0
1271,2015-01-29,868.0
1272,2015-01-30,863.0
1273,2015-02-02,894.0
1274,2015-02-03,904.0
1275,2015-02-04,910.0
1276,2015-02-05,922.0
1277,2015-02-06,920.0
1278,2015-02-09,900.0
1279,2015-02-10,886.0
1280,2015-02-11,870.0
1281,2015-02-12,867.0
1282,2015-02-13,863.0
1283,2015-02-16,853.0
1284,2015-02-17,841.0
1285,2015-02-18,845.0
1286,2015-02-19,841.0
1287,2015-02-20,840.0
1288,2015-02-23,838.0
1289,2015-02-24,838.0
1290,2015-02-25,838.0
1291,2015-02-26,837.0
1292,2015-02-27,841.0
1293,2015-03-02,835.0
1294,2015-03-03,835.0
1295,2015-03-04,844.0
1296,2015-03-05,851.0
1297,2015-03-06,848.0
1298,2015-03-09,837.0
1299,2015-03-10,827.0
1300,2015-03-11,818.0
1301,2015-03-12,816.0
1302,2015-03-13,812.0
1303,2015-03-16,809.0
1304,2015-03-17,796.0
1305,2015-03-18,783.0
1306,2015-03-19,772.0
1307,2015-03-20,769.0
1308,2015-03-23,786.0
1309,2015-03-24,803.0
1310,2015-03-25,813.0
1311,2015-03-26,811.0
1312,2015-03-27,801.0
1313,2015-03-30,792.0
1314,2015-03-31,809.0
1315,2015-04-01,804.0
1316,2015-04-02,795.0
1317,2015-04-07,776.0
1318,2015-04-08,764.0
1319,2015-04-09,771.0
1320,2015-04-10,772.0
1321,2015-04-13,778.0
1322,2015-04-14,790.0
1323,2015-04-15,798.0
1324,2015-04-16,800.0
1325,2015-04-17,799.0
1326,2015-04-20,805.0
1327,2015-04-21,801.0
1328,2015-04-22,792.0
1329,2015-04-23,784.0
1330,2015-04-24,778.0
1331,2015-04-27,773.0
1332,2015-04-28,772.0
1333,2015-04-29,768.0
1334,2015-04-30,754.0
1335,2015-05-01,749.0
1336,2015-05-05,745.0
1337,2015-05-06,741.0
1338,2015-05-07,744.0
1339,2015-05-08,753.0
1340,2015-05-11,746.0
1341,2015-05-12,748.0
1342,2015-05-13,761.0
1343,2015-06-15,917.0
1344,2015-06-16,931.0
1345,2015-06-17,969.0
1346,2015-07-03,916.0
1347,2015-07-06,903.0
1348,2015-07-07,888.0
1349,2015-07-08,870.0
1350,2015-07-09,857.0
1351,2015-07-10,835.0
1352,2015-07-13,827.0
1353,2015-07-14,820.0
1354,2015-07-15,824.0
1355,2015-07-16,840.0
1356,2015-07-17,846.0
1357,2015-07-20,854.0
1358,2015-07-21,849.0
1359,2015-07-22,826.0
1360,2015-07-23,817.0
1361,2015-07-24,813.0
1362,2015-07-27,803.0
1363,2015-07-28,792.0
1364,2015-07-29,776.0
1365,2015-07-30,763.0
1366,2015-07-31,755.0
1367,2015-08-03,742.0
1368,2015-08-04,735.0
1369,2015-08-05,726.0
1370,2015-08-06,713.0
1371,2015-08-07,708.0
1372,2015-08-10,694.0
1373,2015-08-11,677.0
1374,2015-08-12,673.0
1375,2015-08-13,673.0
1376,2015-08-14,668.0
1377,2015-08-17,665.0
1378,2015-08-18,654.0
1379,2015-08-19,644.0
1380,2015-08-20,632.0
1381,2015-08-21,622.0
1382,2015-08-24,611.0
1383,2015-08-25,601.0
1384,2015-08-26,595.0
1385,2015-08-27,593.0
1386,2015-08-28,598.0
1387,2015-09-01,609.0
1388,2015-09-02,616.0
1389,2015-09-03,628.0
1390,2015-09-04,633.0
1391,2015-09-07,640.0
1392,2015-09-08,639.0
1393,2015-09-09,642.0
1394,2015-09-10,640.0
1395,2015-09-11,635.0
1396,2015-09-14,629.0
1397,2015-09-15,626.0
1398,2015-09-16,639.0
1399,2015-09-17,658.0
1400,2015-09-18,666.0
1401,2015-09-21,671.0
1402,2015-09-22,674.0
1403,2015-09-23,697.0
1404,2015-09-24,705.0
1405,2015-09-25,706.0
1406,2015-09-28,703.0
1407,2015-10-12,778.0
1408,2015-10-13,769.0
1409,2015-10-14,771.0
1410,2015-10-15,772.0
1411,2015-10-16,771.0
1412,2015-10-19,756.0
1413,2015-10-20,751.0
1414,2015-10-21,749.0
1415,2015-10-22,739.0
1416,2015-10-23,739.0
1417,2015-10-26,737.0
1418,2015-10-27,756.0
1419,2015-10-28,744.0
1420,2015-10-29,750.0
1421,2015-10-30,788.0
1422,2015-11-02,816.0
1423,2015-11-03,823.0
1424,2015-11-04,822.0
1425,2015-11-05,822.0
1426,2015-11-06,828.0
1427,2015-11-09,831.0
1428,2015-11-10,835.0
1429,2015-11-11,852.0
1430,2015-11-12,853.0
1431,2015-11-13,861.0
1432,2015-11-16,863.0
1433,2015-11-17,871.0
1434,2015-11-18,879.0
1435,2015-11-19,883.0
1436,2015-11-20,887.0
1437,2015-11-23,888.0
1438,2015-11-25,891.0
1439,2015-11-26,899.0
1440,2015-11-27,904.0
1441,2015-11-30,907.0
1442,2015-12-01,926.0
1443,2015-12-02,953.0
1444,2015-12-03,962.0
1445,2015-12-04,962.0
1446,2015-12-07,962.0
1447,2015-12-08,956.0
1448,2015-12-09,943.0
1449,2015-12-10,920.0
1450,2015-12-11,920.0
1451,2015-12-14,904.0
1452,2015-12-15,897.0
1453,2015-12-16,898.0
1454,2015-12-17,897.0
1455,2015-12-18,897.0
1456,2015-12-21,889.0
1457,2015-12-22,879.0
1458,2015-12-23,873.0
1459,2015-12-24,869.0
1460,2016-01-04,1065.0
1461,2016-01-05,1057.0
1462,2016-01-06,1051.0
1463,2016-01-07,1043.0
1464,2016-01-08,1016.0
1465,2016-01-11,988.0
1466,2016-01-12,957.0
1467,2016-01-13,929.0
1468,2016-01-14,906.0
1469,2016-01-15,897.0
1470,2016-01-18,882.0
1471,2016-01-19,882.0
1472,2016-01-20,876.0
1473,2016-01-21,870.0
1474,2016-01-22,859.0
1475,2016-01-25,838.0
1476,2016-01-26,820.0
1477,2016-01-27,812.0
1478,2016-01-28,806.0
1479,2016-01-29,817.0
1480,2016-02-01,815.0
1481,2016-02-02,808.0
1482,2016-02-03,802.0
1483,2016-02-04,800.0
1484,2016-02-05,795.0
1485,2016-02-08,791.0
1486,2016-02-09,787.0
1487,2016-02-10,793.0
1488,2016-02-11,813.0
1489,2016-02-12,819.0
1490,2016-02-15,816.0
1491,2016-02-16,809.0
1492,2016-02-17,807.0
1493,2016-02-18,806.0
1494,2016-02-19,799.0
1495,2016-02-22,788.0
1496,2016-02-23,779.0
1497,2016-02-24,767.0
1498,2016-02-25,751.0
1499,2016-02-26,740.0
1500,2016-02-29,730.0
1501,2016-03-01,722.0
1502,2016-03-02,717.0
1503,2016-03-03,715.0
1504,2016-03-04,720.0
1505,2016-03-07,738.0
1506,2016-03-08,756.0
1507,2016-03-09,771.0
1508,2016-03-10,794.0
1509,2016-03-11,833.0
1510,2016-03-14,861.0
1511,2016-03-15,870.0
1512,2016-03-16,865.0
1513,2016-03-17,872.0
1514,2016-03-18,866.0
1515,2016-03-21,848.0
1516,2016-03-22,819.0
1517,2016-03-23,803.0
1518,2016-03-24,809.0
1519,2016-03-29,818.0
1520,2016-03-30,837.0
1521,2016-03-31,840.0
1522,2016-04-01,833.0
1523,2016-04-04,808.0
1524,2016-04-05,786.0
1525,2016-04-06,774.0
1526,2016-04-07,752.0
1527,2016-04-08,752.0
1528,2016-04-11,755.0
1529,2016-04-12,764.0
1530,2016-04-13,782.0
1531,2016-04-14,788.0
1532,2016-04-15,793.0
1533,2016-04-18,790.0
1534,2016-04-19,787.0
1535,2016-04-20,777.0
1536,2016-04-22,775.0
1537,2016-04-25,778.0
1538,2016-04-26,774.0
1539,2016-04-27,749.0
1540,2016-04-28,740.0
1541,2016-04-29,730.0
1542,2016-05-03,717.0
1543,2016-05-04,716.0
1544,2016-05-05,713.0
1545,2016-05-06,715.0
1546,2016-05-09,715.0
1547,2016-05-10,735.0
1548,2016-05-11,735.0
1549,2016-05-13,732.0
1550,2016-05-16,734.0
1551,2016-05-17,736.0
1552,2016-05-18,740.0
1553,2016-05-19,747.0
1554,2016-05-20,744.0
1555,2016-05-23,731.0
1556,2016-05-24,716.0
1557,2016-05-25,723.0
1558,2016-05-26,728.0
1559,2016-05-27,735.0
1560,2016-05-31,753.0
1561,2016-06-01,762.0
1562,2016-06-02,765.0
1563,2016-06-03,759.0
1564,2016-06-06,754.0
1565,2016-06-07,739.0
1566,2016-06-09,736.0
1567,2016-06-10,730.0
1568,2016-06-13,713.0
1569,2016-06-14,705.0
1570,2016-06-15,712.0
1571,2016-06-16,714.0
1572,2016-06-17,718.0
1573,2016-06-20,711.0
1574,2016-06-21,705.0
1575,2016-06-22,710.0
1576,2016-06-23,713.0
1577,2016-07-06,672.0
1578,2016-07-07,669.0
1579,2016-07-08,666.0
1580,2016-07-11,654.0
1581,2016-07-12,639.0
1582,2016-07-13,628.0
1583,2016-07-14,620.0
1584,2016-07-15,612.0
1585,2016-07-18,604.0
1586,2016-07-19,599.0
1587,2016-07-20,592.0
1588,2016-07-21,589.0
1589,2016-07-22,582.0
1590,2016-07-25,579.0
1591,2016-07-26,567.0
1592,2016-07-27,559.0
1593,2016-07-28,550.0
1594,2016-07-29,541.0
1595,2016-08-01,532.0
1596,2016-08-02,523.0
1597,2016-08-03,515.0
1598,2016-08-04,509.0
1599,2016-08-05,509.0
1600,2016-08-08,505.0
1601,2016-08-09,504.0
1602,2016-08-10,500.0
1603,2016-08-11,497.0
1604,2016-08-12,496.0
1605,2016-08-15,497.0
1606,2016-08-16,497.0
1607,2016-08-17,500.0
1608,2016-08-18,501.0
1609,2016-08-19,504.0
1610,2016-08-22,506.0
1611,2016-08-23,505.0
1612,2016-08-24,512.0
1613,2016-08-25,515.0
1614,2016-08-26,515.0
1615,2016-08-30,510.0
1616,2016-08-31,515.0
1617,2016-09-01,514.0
1618,2016-09-02,516.0
1619,2016-09-05,517.0
1620,2016-09-06,528.0
1621,2016-09-07,537.0
1622,2016-09-08,536.0
1623,2016-09-09,542.0
1624,2016-09-12,543.0
1625,2016-09-13,548.0
1626,2016-09-14,549.0
1627,2016-09-15,555.0
1628,2016-09-16,561.0
1629,2016-09-19,566.0
1630,2016-09-20,588.0
1631,2016-09-21,602.0
1632,2016-09-22,606.0
1633,2016-09-23,611.0
1634,2016-09-26,618.0
1635,2016-09-27,638.0
1636,2016-09-28,644.0
1637,2016-09-29,638.0
1638,2016-09-30,625.0
1639,2016-10-03,622.0
1640,2016-10-04,616.0
1641,2016-10-05,613.0
1642,2016-10-06,619.0
1643,2016-10-07,621.0
1644,2016-10-10,626.0
1645,2016-10-11,633.0
1646,2016-10-12,641.0
1647,2016-10-13,657.0
1648,2016-10-14,673.0
1649,2016-10-17,674.0
1650,2016-10-18,681.0
1651,2016-10-19,686.0
1652,2016-10-20,692.0
1653,2016-10-21,691.0
1654,2016-10-24,680.0
1655,2016-10-25,667.0
1656,2016-10-26,658.0
1657,2016-10-27,657.0
1658,2016-10-28,660.0
1659,2016-10-31,656.0
1660,2016-11-01,655.0
1661,2016-11-02,670.0
1662,2016-11-03,667.0
1663,2016-11-04,665.0
1664,2016-11-07,659.0
1665,2016-11-08,661.0
1666,2016-11-09,682.0
1667,2016-11-10,744.0
1668,2016-11-11,750.0
1669,2016-11-14,740.0
1670,2016-11-15,740.0
1671,2016-11-16,786.0
1672,2016-11-17,831.0
1673,2016-11-18,828.0
1674,2016-11-21,834.0
1675,2016-11-22,862.0
1676,2016-11-23,870.0
1677,2016-11-24,886.0
1678,2016-11-25,892.0
1679,2016-11-28,896.0
1680,2016-11-29,895.0
1681,2016-11-30,891.0
1682,2016-12-01,878.0
1683,2016-12-02,889.0
1684,2016-12-05,887.0
1685,2016-12-06,863.0
1686,2016-12-07,868.0
1687,2016-12-08,889.0
1688,2016-12-09,903.0
1689,2016-12-12,887.0
1690,2016-12-13,889.0
1691,2016-12-14,895.0
1692,2016-12-15,909.0
1693,2016-12-16,911.0
1694,2016-12-19,910.0
1695,2016-12-20,920.0
1696,2016-12-21,945.0
1697,2016-12-22,936.0
1698,2016-12-23,919.0
1699,2017-01-03,1088.0
1700,2017-01-04,1053.0
1701,2017-01-05,1024.0
1702,2017-01-06,1026.0
1703,2017-01-09,1013.0
1704,2017-01-10,1017.0
1705,2017-01-11,1018.0
1706,2017-01-12,1024.0
1707,2017-01-13,1027.0
1708,2017-01-16,1018.0
1709,2017-01-17,1001.0
1710,2017-01-18,1006.0
1711,2017-01-19,1002.0
1712,2017-01-20,997.0
1713,2017-01-23,995.0
1714,2017-01-24,987.0
1715,2017-01-25,977.0
1716,2017-01-26,965.0
1717,2017-01-27,946.0
1718,2017-01-30,930.0
1719,2017-01-31,901.0
1720,2017-02-01,877.0
1721,2017-02-02,864.0
1722,2017-02-03,858.0
1723,2017-02-06,856.0
1724,2017-02-07,846.0
1725,2017-02-08,842.0
1726,2017-02-09,846.0
1727,2017-02-10,847.0
1728,2017-02-13,851.0
1729,2017-02-14,862.0
1730,2017-02-15,850.0
1731,2017-02-16,869.0
1732,2017-02-17,863.0
1733,2017-02-20,859.0
1734,2017-02-21,857.0
1735,2017-02-22,852.0
1736,2017-02-23,856.0
1737,2017-02-24,857.0
1738,2017-02-27,847.0
1739,2017-02-28,835.0
1740,2017-03-01,831.0
1741,2017-03-02,837.0
1742,2017-03-03,841.0
1743,2017-03-06,838.0
1744,2017-03-07,839.0
1745,2017-03-09,862.0
1746,2017-03-10,850.0
1747,2017-03-13,850.0
1748,2017-03-14,847.0
1749,2017-03-15,835.0
1750,2017-03-16,832.0
1751,2017-03-17,824.0
1752,2017-03-20,824.0
1753,2017-03-21,826.0
1754,2017-03-22,816.0
1755,2017-03-23,812.0
1756,2017-03-24,804.0
1757,2017-03-27,799.0
1758,2017-03-28,802.0
1759,2017-03-29,800.0
1760,2017-03-30,794.0
1761,2017-03-31,790.0
1762,2017-04-03,781.0
1763,2017-04-04,778.0
1764,2017-04-05,773.0
1765,2017-04-06,777.0
1766,2017-04-07,775.0
1767,2017-04-10,776.0
1768,2017-04-11,776.0
1769,2017-04-12,790.0
1770,2017-04-13,800.0
1771,2017-04-18,814.0
1772,2017-04-19,819.0
1773,2017-04-20,819.0
1774,2017-04-21,812.0
1775,2017-04-24,812.0
1776,2017-04-25,802.0
1777,2017-04-26,797.0
1778,2017-04-27,786.0
1779,2017-04-28,785.0
1780,2017-05-02,778.0
1781,2017-05-03,767.0
1782,2017-05-04,768.0
1783,2017-05-05,774.0
1784,2017-05-08,775.0
1785,2017-05-09,772.0
1786,2017-05-10,763.0
1787,2017-05-11,748.0
1788,2017-05-12,741.0
1789,2017-05-15,742.0
1790,2017-05-16,737.0
1791,2017-05-17,757.0
1792,2017-05-18,765.0
1793,2017-05-19,785.0
1794,2017-05-22,799.0
1795,2017-05-23,821.0
1796,2017-05-24,825.0
1797,2017-05-25,814.0
1798,2017-05-26,807.0
1799,2017-05-30,785.0
1800,2017-05-31,768.0
1801,2017-06-01,756.0
1802,2017-06-02,742.0
1803,2017-06-05,733.0
1804,2017-06-06,718.0
1805,2017-06-08,705.0
1806,2017-06-09,702.0
1807,2017-06-12,700.0
1808,2017-06-13,699.0
1809,2017-06-14,705.0
1810,2017-06-15,704.0
1811,2017-06-16,702.0
1812,2017-06-19,699.0
1813,2017-06-20,690.0
1814,2017-06-21,688.0
1815,2017-06-22,686.0
1816,2017-06-23,683.0
1817,2017-06-26,681.0
1818,2017-06-27,671.0
1819,2017-06-28,670.0
1820,2017-06-29,668.0
1821,2017-06-30,663.0
1822,2017-07-03,659.0
1823,2017-07-04,656.0
1824,2017-07-05,656.0
1825,2017-07-06,647.0
1826,2017-07-07,649.0
1827,2017-07-10,651.0
1828,2017-07-11,651.0
1829,2017-07-12,647.0
1830,2017-07-13,644.0
1831,2017-07-14,644.0
1832,2017-07-17,648.0
1833,2017-07-18,643.0
1834,2017-07-19,642.0
1835,2017-07-20,649.0
1836,2017-07-21,655.0
1837,2017-07-24,649.0
1838,2017-07-25,646.0
1839,2017-07-26,647.0
1840,2017-07-27,644.0
1841,2017-07-28,640.0
1842,2017-07-31,639.0
1843,2017-08-01,632.0
1844,2017-08-02,632.0
1845,2017-08-03,628.0
1846,2017-08-04,619.0
1847,2017-08-07,614.0
1848,2017-08-08,616.0
1849,2017-08-09,618.0
1850,2017-08-10,620.0
1851,2017-08-11,621.0
1852,2017-08-14,618.0
1853,2017-08-15,617.0
1854,2017-08-16,620.0
1855,2017-08-17,618.0
1856,2017-08-18,621.0
1857,2017-08-21,622.0
1858,2017-08-22,621.0
1859,2017-08-23,620.0
1860,2017-08-24,627.0
1861,2017-08-25,643.0
1862,2017-08-29,659.0
1863,2017-08-30,667.0
1864,2017-08-31,677.0
1865,2017-09-01,682.0
1866,2017-09-04,691.0
1867,2017-09-05,698.0
1868,2017-09-06,699.0
1869,2017-09-07,701.0
1870,2017-09-08,707.0
1871,2017-09-11,715.0
1872,2017-09-12,725.0
1873,2017-09-13,732.0
1874,2017-09-14,739.0
1875,2017-09-15,744.0
1876,2017-09-18,744.0
1877,2017-09-19,740.0
1878,2017-09-20,751.0
1879,2017-09-21,760.0
1880,2017-09-22,772.0
1881,2017-09-25,781.0
1882,2017-09-26,780.0
1883,2017-09-27,783.0
1884,2017-09-28,782.0
1885,2017-09-29,776.0
1886,2017-10-02,775.0
1887,2017-10-03,758.0
1888,2017-10-04,760.0
1889,2017-10-05,766.0
1890,2017-10-06,776.0
1891,2017-10-09,783.0
1892,2017-10-10,818.0
1893,2017-10-11,856.0
1894,2017-10-12,870.0
1895,2017-10-13,903.0
1896,2017-10-16,913.0
1897,2017-10-17,916.0
1898,2017-10-18,907.0
1899,2017-10-19,902.0
1900,2017-10-20,896.0
1901,2017-10-23,899.0
1902,2017-10-24,901.0
1903,2017-10-25,912.0
1904,2017-10-26,920.0
1905,2017-10-27,914.0
1906,2017-10-30,904.0
1907,2017-10-31,871.0
1908,2017-11-01,867.0
1909,2017-11-02,855.0
1910,2017-11-03,843.0
1911,2017-11-06,820.0
1912,2017-11-07,814.0
1913,2017-11-08,807.0
1914,2017-11-09,802.0
1915,2017-11-10,803.0
1916,2017-11-13,796.0
1917,2017-11-14,790.0
1918,2017-11-15,787.0
1919,2017-11-16,790.0
1920,2017-11-17,809.0
1921,2017-11-20,827.0
1922,2017-11-21,827.0
1923,2017-11-22,826.0
1924,2017-11-23,820.0
1925,2017-11-24,812.0
1926,2017-11-27,798.0
1927,2017-11-28,799.0
1928,2017-11-29,794.0
1929,2017-11-30,806.0
1930,2017-12-01,820.0
1931,2017-12-04,821.0
1932,2017-12-05,822.0
1933,2017-12-06,824.0
1934,2017-12-07,823.0
1935,2017-12-08,814.0
1936,2017-12-11,814.0
1937,2017-12-12,812.0
1938,2017-12-13,812.0
1939,2017-12-14,814.0
1940,2017-12-15,815.0
1941,2017-12-18,820.0
1942,2017-12-20,825.0
1943,2017-12-21,831.0
1944,2017-12-22,827.0
1945,2018-01-02,700.0
1946,2018-01-03,683.0
1947,2018-01-04,676.0
1948,2018-01-05,680.0
1949,2018-01-08,682.0
1950,2018-01-09,691.0
1951,2018-01-10,685.0
1952,2018-01-11,681.0
1953,2018-01-12,684.0
1954,2018-01-15,693.0
1955,2018-01-16,717.0
1956,2018-01-17,715.0
1957,2018-01-18,707.0
1958,2018-01-19,705.0
1959,2018-01-22,702.0
1960,2018-01-23,694.0
1961,2018-01-24,691.0
1962,2018-01-25,683.0
1963,2018-01-26,682.0
1964,2018-01-29,679.0
1965,2018-01-30,670.0
1966,2018-01-31,664.0
1967,2018-02-01,661.0
1968,2018-02-02,658.0
1969,2018-02-05,654.0
1970,2018-02-06,648.0
1971,2018-02-07,648.0
1972,2018-02-08,643.0
1973,2018-02-09,642.0
1974,2018-02-12,640.0
1975,2018-02-13,637.0
1976,2018-02-14,642.0
1977,2018-02-15,649.0
1978,2018-02-16,649.0
1979,2018-02-19,645.0
1980,2018-02-20,641.0
1981,2018-02-21,640.0
1982,2018-02-22,645.0
1983,2018-02-23,646.0
1984,2018-02-26,652.0
1985,2018-02-27,658.0
1986,2018-02-28,658.0
1987,2018-03-01,662.0
1988,2018-03-02,669.0
1989,2018-03-05,664.0
1990,2018-03-06,654.0
1991,2018-03-07,648.0
1992,2018-03-08,651.0
1993,2018-03-09,653.0
1994,2018-03-12,648.0
1995,2018-03-13,642.0
1996,2018-03-14,641.0
1997,2018-03-15,639.0
1998,2018-03-16,635.0
1999,2018-03-19,636.0
2000,2018-03-20,645.0
2001,2018-03-21,649.0
2002,2018-03-22,652.0
2003,2018-03-23,656.0
2004,2018-03-26,658.0
2005,2018-03-27,662.0
2006,2018-03-28,662.0
2007,2018-03-29,661.0
2008,2018-04-03,651.0
2009,2018-04-04,648.0
2010,2018-04-05,646.0
2011,2018-04-06,643.0
2012,2018-04-09,637.0
2013,2018-04-10,631.0
2014,2018-04-11,628.0
2015,2018-04-12,639.0
2016,2018-04-13,640.0
2017,2018-04-16,638.0
2018,2018-04-17,636.0
2019,2018-04-18,635.0
2020,2018-04-19,637.0
2021,2018-04-20,637.0
2022,2018-04-23,639.0
2023,2018-04-24,637.0
2024,2018-04-25,639.0
2025,2018-04-26,648.0
2026,2018-04-27,655.0
2027,2018-04-30,656.0
2028,2018-05-01,655.0
2029,2018-05-02,647.0
2030,2018-05-03,648.0
2031,2018-05-04,650.0
2032,2018-05-08,655.0
2033,2018-05-09,656.0
2034,2018-05-10,656.0
2035,2018-05-11,657.0
2036,2018-05-14,656.0
2037,2018-05-15,667.0
2038,2018-05-16,681.0
2039,2018-05-17,692.0
2040,2018-05-18,714.0
2041,2018-05-21,729.0
2042,2018-05-22,748.0
2043,2018-05-23,761.0
2044,2018-05-24,776.0
2045,2018-05-25,781.0
2046,2018-05-29,779.0
2047,2018-05-30,768.0
2048,2018-05-31,754.0
2049,2018-06-01,754.0
2050,2018-06-04,749.0
2051,2018-06-05,745.0
2052,2018-06-06,735.0
2053,2018-06-07,731.0
2054,2018-06-08,734.0
2055,2018-06-11,746.0
